name,nom,won
The Deer Hunter,[1980 1980 1980 1980 1980 1980 1980 1980 1980],[1980 1980]
Manhattan,[1980 1980 1980 1980 1980 1980 1980 1980 1980 1980],[1980 1980]
Agatha,[1980],[]
The Europeans,[1980 1980 1980],[]
The China Syndrome,[1980 1980 1980 1980],[1980 1980]
Dennis Christopher,[1980],[1980]
Gary Busey,[1980],[]
Sigourney Weaver,[1980 1990],[]
Ray Winstone,[1980],[]
The Tree Of Wooden Clogs,[1980],[1980]
Butch Minds The Baby,[1980],[1980]
Dilemma,[1980],[]
Dream Doll,[1980],[]
Mr Pascal,[1980],[]
Christopher Walken,[1980],[]
Lisa Eichhorn,[1980],[]
Mariel Hemingway,[1980],[]
Roy Scheider,[1981],[]
Judy Davis,[1981 1981 1993],[1981 1981]
Bette Midler,[1981],[]
The Three Inventors,[1981],[1981]
Bio Woman,[1981],[]
The Cube,[1981],[]
Seaside Woman,[1981],[]
All That Jazz,[1981 1981 1981 1981 1981 1981],[1981 1981]
The Black Stallion,[1981],[]
The Elephant Man,[1981 1981 1981 1981 1981 1981 1981],[1981 1981 1981]
Kagemusha,[1981 1981 1981 1981],[1981 1981]
Don Giovanni,[1981 1981],[]
Flash Gordon,[1981 1981 1981],[]
Fame,[1981 1981 1981 1981],[1981]
Kramer Vs Kramer,[1981 1981 1981 1981 1981 1981],[]
Emeric Pressburger,[1981],[1981]
Michael Powell,[1981],[1981]
Abel Gance,[1981],[1981]
Being There,[1981 1981 1981 1981],[1981]
Sonia Braga,[1981],[]
Gordon Sinclair,[1981],[]
Debra Winger,[1981 1994],[]
The Empire Strikes Back,[1981 1981 1981],[1981]
Breaking Glass,[1981],[]
Kevin Brownlow,[1969 1981],[1981]
Airplane!,[1981],[]
Sredni Vashtar,[1981],[1981]
Box On,[1981],[]
Dollor Bottom,[1981],[]
Possessions,[1981],[]
The Rose,[1981 1981],[]
Jimmy Wright,[1981],[1981]
Bob Hoskins,[1982 1984 1987],[1987]
Jeremy Irons,[1982],[]
Mary Tyler Moore,[1982],[]
The Sweater,[1982],[1982]
Beginnings,[1982],[]
Creole,[1982],[]
Tess,[1982 1982 1982],[1982]
Chariots Of Fire,[1982 1982 1982 1982 1982 1982 1982 1982 1982 1982 1982],[1982 1982 1982]
The French Lieutenant's Woman,[1982 1982 1982 1982 1982 1982 1982 1982 1982 1982 1982],[1982 1982 1982]
Raiders Of The Lost Ark,[1982 1982 1982 1982 1982 1982 1982],[1982]
Excalibur,[1982],[]
Atlantic City,[1982 1982 1982 1982],[1982 1982]
Gregory's Girl,[1981 1982 1982 1982],[1982]
Raging Bull,[1982 1982 1982 1982],[1982 1982]
Andrzej Wajda,[1960 1982],[1982]
Joe Pesci,[1982 2020],[1982]
Klaus Maria Brandauer,[1982 1987],[]
Timothy Hutton,[1982],[]
Cathy Moriarty,[1982],[]
Arthur,[1982 1982],[]
David Puttnam,[1982 1982 1984 1985],[1982 1982 1985]
Soldier Girls,[1982],[1982]
Best Boy,[1982],[]
The Life And Times Of Rosie The Riverter,[1982],[]
Return Journey,[1982],[]
Recluse,[1982],[1982]
Couples And Robbers,[1982],[]
Towers Of Babel,[1982],[]
Coal Miner's Daughter,[1982 1982],[]
Nigel Havers,[1982],[]
Ben Kingsley,[1983 1983 1994],[1983 1983]
Jennifer Kendal,[1983],[]
Blade Runner,[1983 1983 1983 1983 1983 1983 1983 1983],[1983 1983 1983]
ET: The Extra-Terrestrial,[1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983],[1983]
Gandhi,"[1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983 1983
 1983 1983]",[1983 1983 1983 1983 1983]
Reds,[1983 1983 1983 1983 1983 1983 1983],[1983 1983]
Draughtsman's Contract,[1983],[]
Missing,[1983 1983 1983 1983 1983 1983 1983],[1983 1983]
On Golden Pond,[1983 1983 1983 1983 1983 1983],[1983]
Christ Stopped At Eboli (Cristo Si È Fermato A Eboli),[1983],[1983]
The Boat (Das Boot),[1983],[]
Diva,[1983],[]
Fitzcarraldo,[1983],[]
"Sarah Monzani, Christopher Tucker, Michelle Burke",[1983],[1983]
Marvin G Westmore,[1983],[]
Robert Sidell,[1983],[]
Tom Smith,[1983 1992],[1992]
Body Heat,[1983],[]
Pink Floyd The Wall (Another Brick In The Wall),[1983],[1983]
Rocky III (Eye Of The Tiger),[1983],[]
Ragtime (One More Hour),[1983],[]
Annie (Tomorrow),[1983],[]
Arthur Wooster,[1983],[1983]
Burden Of Dreams,[1983],[1983]
The Atomic Café,[1983],[]
Not A Love Story,[1983],[]
The Weavers: Wasn't That A Time,[1983],[]
Dreamland Express,[1983],[1983]
Some Of Your Bits Ain't Nice,[1983],[]
Sound Collector,[1983],[]
The Privilege,[1983],[1983]
Rating Notman,[1983],[]
The Rocking Horse Winner,[1983],[]
A Shocking Accident,[1983],[]
Pink Floyd The Wall,[1983],[1983]
Poltergeist,[1983],[1983]
Tron,[1983],[]
Roshan Seth,[1983],[]
Rohini Hattangadi,[1983],[1983]
Candice Bergen,[1983],[]
Julie Walters,[1984 1984 1988 1992 2001 2016],[1984 2001]
Jessica Lange,[1984],[]
Phyllis Logan,[1984 1984],[1984]
Heat And Dust,[1984 1984 1984 1984 1984 1984 1984 1984],[1984]
Betrayal,[1984],[]
Educating Rita,[1984 1984 1984 1984 1984 1984],[1984 1984 1984]
Tootsie,[1984 1984 1984 1984 1984 1984 1984 1984],[1984 1984]
Fanny And Alexander,[1984 1984 1984],[1984]
Local Hero,[1984 1984 1984 1984 1984 1984 1984],[1984]
Zelig,[1984 1984 1984 1984 1984],[]
La Traviata,[1984 1984 1984 1984],[1984 1984]
The King Of Comedy,[1984 1984 1984 1984 1984],[1984]
Flashdance,[1984 1984 1984],[1984]
Sam Spiegel,[1984],[1984]
Schindler,[1984],[1984]
Forty Minutes: Female Circumcision,[1984],[]
The Visit: Part 3: The Boy David,[1984],[]
Wildlife On One: Night Life,[1984],[]
Danton,[1984],[1984]
Finally Sunday (Vivement Dimanche!),[1984],[]
"Dorothy Pearl, George Masters, C Romaina Ford, Allen Weisinger",[1984],[1984]
Gordon Kay,[1984],[]
"Phil Tippett, Stuart Freeborn",[1984],[]
"Fred Buchner, John Caglione",[1984],[]
Kevin Kline,[1984 1989],[]
Greta Scacchi,[1984],[]
Trading Places,[1984 1984 1984],[1984 1984]
An Officer And A Gentleman (Up Where We Belong),[1984],[1984]
Monty Python's The Meaning Of Life (Every Sperm Is Sacred),[1984],[]
Flashdance (Flashdance...What A Feeling),[1984],[]
Tootsie (Tootsie),[1984],[]
Colin Young,[1984 1993],[1984 1993]
Return Of The Jedi,[1984 1984 1984 1984],[1984]
Wargames,[1984 1984 1984],[1984]
Merry Christmas Mr Lawrence,[1984],[1984]
An Officer And A Gentleman,[1984],[]
Henry's Cat,[1984],[1984]
Dangermouse,[1984 1985 1986 1987],[]
Paddington Goes To The Movies (A Paddington Special),[1984],[]
The Wind In The Willows,[1984 1988],[]
Goodie Two Shoes,[1984],[1984]
The Crimson Permanent Assurance,[1984],[]
John Love,[1984],[]
Keep Off The Grass,[1984],[]
Dilys Powell,[1984],[1984]
The Dark Crystal,[1984],[]
Jerry Lewis,[1984],[]
Jamie Lee Curtis,[1984 1989],[1984]
Terri Garr,[1984],[]
Rosemary Harris,[1984],[]
Maureen Lipman,[1984],[]
Dr Haing S Ngor,[1985 1985],[1985 1985]
Sam Waterston,[1985],[]
Helen Mirren,[1985 1996],[]
The Killing Fields,[1985 1985 1985 1985 1985 1985 1985 1985 1985 1985 1985 1985 1985],[1985 1985 1985 1985 1985 1985 1985 1985]
Another Country,[1985 1985 1985],[]
The Dresser,[1985 1985 1985 1985 1985 1985 1985],[]
"Paris, Texas",[1985 1985 1985 1985],[1985]
"Greystoke: The Legend Of Tarzan, Lord Of The Apes",[1985 1985 1985 1985 1985 1985],[1985]
Indiana Jones And The Temple Of Doom,[1985 1985 1985 1985],[1985]
Once Upon A Time In America,[1985 1985 1985 1985 1985],[1985 1985]
The Bostonians,[1985],[]
The Company Of Wolves,[1985 1985 1985 1985],[]
Swann In Love (Un Amour De Swann),[1985],[]
Under Fire,[1985],[]
A Private Function,[1985 1985 1985 1985 1985],[1985 1985 1985]
28 Up,[1985],[1985]
GI Brides,[1985],[]
South Bank Show: Alan Bennett,[1985],[]
Afghanistan Reports: Allah Against The Gunships,[1985],[]
Carmen,[1985 1985 1985 1986 1986],[1985]
The Return Of Martin Guerre (Le Retour De Martin Guerre),[1985],[]
Sunday In The Country,[1985],[]
Swann In Love,[1985],[]
"Paul Engelen, Peter Frampton, Rick Baker, Joan Hills",[1985],[1985]
"Jane Royle, Christopher Tucker",[1985],[]
Alan Boyle,[1985],[]
Tommie Manderson,[1985],[]
Rupert Everett,[1985],[]
John Lynch,[1985],[]
Tim Roth,[1985 1996],[1996]
Broadway Danny Rose,[1985],[1985]
The Big Chill,[1985],[]
Comfort And Joy,[1985],[]
Ghostbusters (Ghostbusters),[1985],[1985]
The Woman In Red (I Just Called To Say I Love You),[1985],[]
Give My Regards To Broad Street (No More Lonely Nights),[1985],[]
Electric Dreams (Together In Electric Dreams),[1985],[]
Alan Parker & Alan Marshall,[1985],[1985]
1984,[1985],[]
Rupert And The Frog Song,[1985],[1985]
Thomas The Tank Engine And Friends,[1985 1987],[]
The Wind In The Willows (Series),[1985],[]
The Dress,[1985],[1985]
Killing Time,[1985],[]
Samson And Delilah,[1985],[]
Ghostbusters,[1985],[]
Michael Elphick,[1985],[]
Liz Smith,[1985],[1985]
Eileen Atkins,[1985],[]
Cher,[1985 1989],[]
Tuesday Weld,[1985],[]
William Hurt,[1986],[1986]
Victor Banerjee,[1986],[]
Harrison Ford,[1986],[]
F Murray Abraham,[1986],[]
Saeed Jaffrey,[1986],[]
Kelly McGillis,[1986],[]
Alexandra Pigg,[1986],[]
Rosanna Arquette,[1986 1987],[1986]
Anjelica Huston,[1986 1991 1995],[]
Tracey Ullman,[1986],[]
Prizzi's Honour,[1986 1986],[1986]
Amadeus,[1986 1986 1986 1986 1986 1986 1986 1986 1986],[1986 1986 1986 1986]
A Passage To India,[1986 1986 1986 1986 1986 1986 1986 1986 1986],[1986]
The Shooting Party,[1986],[]
The Emerald Forest,[1986 1986 1986],[]
Witness,[1986 1986 1986 1986 1986 1986 1986],[1986]
The Cotton Club,[1986 1986],[1986]
Legend,[1986 1986 1986],[]
Back To The Future,[1986 1986 1986 1986 1986],[]
A Chorus Line,[1986 1986],[]
Steven Spielberg,[1976 1979 1979 1983 1986 1994 2016],[1986 1994]
The Purple Rose Of Cairo,[1986 1986 1986 1986],[1986 1986]
Omnibus: Leonard Berstein's West Side Story,[1986],[1986]
Marilyn Monroe: Say Goodbye To The President,[1986],[]
David Lean: A Life In Film,[1986],[]
The Frozen Ocean: Part 1 - Kingdom Of The Ice Bear,[1986],[]
Colonel Redl (Oberst Redl),[1986],[1986]
Dim Sum - A Little Bit Of Heart,[1986],[]
Subway,[1986],[]
"Paul LeBlanc, Dick Smith",[1986],[1986]
"Peter Frampton, Paul Engelen Anna Dryhurst, Luis Michelotti, Beth Presares",[1986],[]
"Peter Robb-King, Rob Bottin",[1986],[]
Michael Westmore,[1986],[]
My Beautiful Laundrette,[1986 1986],[]
Sydney Samuelson,[1986 1993],[1986 1993]
Brazil,[1986 1986],[1986 1986]
Beverly Hills Cop,[1986],[]
Alias The Jester,[1986],[1986]
Superted,[1986 1987],[1987]
The Wind In The Willows: Winter Sports,[1986],[]
Careless Talk,[1986],[1986]
One For My Baby,[1986],[]
The Woman Who Married Clark Gable,[1986],[]
Roland Joffé,[1985 1987],[]
Neil Jordan,[1987 1993 1993],[]
James Ivory,[1984 1987 1993 1994 2018],[2018]
Paul Hogan,[1987],[]
Ray McAnally,[1987 1990],[1987 1990]
Simon Callow,[1987 1995],[]
Cathy Tyson,[1987],[]
Barbara Hershey,[1987],[]
Out Of Africa,[1987 1987 1987 1987 1987 1987 1987],[1987 1987 1987]
Children Of A Lesser God,[1987],[]
The Color Purple,[1987],[]
Ran,[1987 1987 1987 1987 1987 1987],[1987 1987]
A Room With A View,[1987 1987 1987 1987 1987 1987 1987 1987 1987 1987 1987 1987 1987 1987],[1987 1987 1987 1987 1987]
The Mission,[1987 1987 1987 1987 1987 1987 1987 1987 1987 1987 1987],[1987 1987 1987]
Hannah And Her Sisters,[1987 1987 1987 1987 1987 1987 1987 1987],[1987 1987]
Mona Lisa,[1987 1987 1987 1987 1987 1987],[1987]
Federico Fellini,[1961 1987],[1987]
Shoah,[1987],[1987]
Viewpoint '86: Afghanistan: The Agony Of A Nation,[1987],[]
Omnibus: The Mission,[1987],[]
Forty Minutes: The Fishing Party,[1987],[]
Equinox: Prisoner Of Consciousness,[1987],[]
British Cinema: Personal View - A Turnip Head's Guide To The British Cinema,[1987],[]
Betty Blue (37°2 Le Matin),[1987],[]
Ginger And Fred (Ginger E Fred),[1987],[]
Othello (Otello),[1987],[]
"Shohichiro Meda, Tameyuki Aimi, Chihako Naito, Noriko Takamizawa",[1987],[1987]
Peter Robb-King,[1987 1993],[1993]
Jenny Shircore,[1987 2019],[]
Peter Frampton,[1987],[]
Crocodile Dundee,[1987 1987],[]
The Film Production Executives,[1987],[1987]
Aliens,[1987 1987 1987 1987],[1987]
Round Midnight,[1987],[]
Max Headroom's Giant Christmas Turkey,[1987],[]
Paddington Goes To School (Special),[1987],[]
Wind In The Willows,[1987],[]
La Boule,[1987],[1987]
King's Christmas,[1987],[]
Mohammed's Daughter,[1987],[]
Night Movie,[1987],[]
Reginald  Collin,[1987],[1987]
Dreamchild,[1987 1987],[]
Labyrinth,[1987],[]
Oliver Stone,[1988],[1988]
John Boorman,[1988 1988 1988],[]
Claude Berri,[1988 1988 1988 1988],[1988]
"Michael Lanteri, Michael Owens, Edward L Jones, Bruce Walters",[1988],[1988]
"Chris Walas, Jon Berg, Louis Craig, Hoyt Yeatman",[1988],[]
John Evans,[1988],[]
"Bran Ferren, Martin Gutteridge, Lyle Conway, Richard Conway",[1988],[]
Sean Connery,[1988 1988 1990 1990 1991],[1988 1990]
Gerard Depardieu,[1988 1992],[]
Gary Oldman,[1988 2018],[2018]
Daniel Auteuil,[1988],[1988]
John Thaw,[1988],[]
Emily Lloyd,[1988],[]
Susan Wooldridge,[1988],[1988]
Dianne Wiest,[1988],[]
Jean De Florette,[1988 1988 1988 1988 1988 1988 1988 1988 1988 1988],[1988 1988 1988 1988]
84 Charing Cross Road,[1988 1988 1988],[1988]
Little Dorrit,[1988 1988],[]
Prick Up Your Ears,[1988 1988 1988],[]
Cry Freedom,[1988 1988 1988 1988 1988 1988 1988],[1988]
Hope And Glory,[1988 1988 1988 1988 1988 1988 1988 1988 1988 1988 1988 1988 1988],[1988]
Platoon,[1988 1988 1988],[1988 1988]
Radio Days,[1988 1988 1988 1988 1988 1988 1988],[1988 1988]
The Untouchables,[1988 1988 1988 1988],[1988]
Ingmar Bergman,[1960 1988],[1988]
Baka - People Of The Rain Forest,[1988],[1988]
Man-Eating Tigers/Saving The Tiger,[1988],[]
Fourteen Days In May,[1988],[]
Forty Minutes: Home From The Hill,[1988],[]
The Sacrifice (Offret),[1988],[1988]
Manon Of The Spring (Manon Des Sources),[1988],[]
My Life As A Dog (Mitt Liv Som Hund),[1988],[]
Hasso Von Hugo,[1988],[1988]
"Chris Walas, Stephan Dupuis",[1988],[]
Anna Dryhurst,[1988],[]
"Michele Dernelle, Jean-Pierre Eychenne",[1988],[]
Wish You Were Here,[1988 1988 1988],[1988]
Personal Services,[1988 1988],[]
The Monty Python Team,[1988],[1988]
The Reluctant Dragon,[1988],[1988]
Fireman Sam,[1988],[]
The Shoe People,[1988],[]
Artisten,[1988],[1988]
After Maria (D'Après Maria),[1988],[]
Short And Curlies,[1988],[]
Treacle,[1988],[]
Full Metal Jacket,[1988 1988],[]
Louis Malle,[1975 1975 1975 1982 1989 1989 1989 1989 1991 1991],[1975 1975 1982 1989 1991]
Gabriel Axel,[1989 1989],[]
Charles Crichton,[1989 1989],[1989]
Bernardo Bertolucci,[1989],[]
"George Gibbs, Richard Williams, Ken Ralston, Edward Jones",[1989],[1989]
"Peter Kuran, Alan Munro, Robert Short, Ted Rae",[1989],[]
"Gino De Rossi, Fabrizio Martinelli",[1989],[]
"Rob Bottin, Phil Tippett, Peter Kuran, Rocco Gioffre",[1989],[]
John Cleese,[1989 1989],[1989]
Michael Douglas,[1989 2001],[]
Robin Williams,[1989 1990],[]
Michael Palin,[1989],[1989]
Joss Ackland,[1989],[]
David Suchet,[1989],[]
Maria Aitken,[1989],[]
Anne Archer,[1989],[]
Olympia Dukakis,[1989],[]
The Unbearable Lightness Of Being,[1989],[1989]
Babette's Feast (Babettes Gæstebud),[1989 1989 1989 1989 1989 1989],[1989]
Empire Of The Sun,[1989 1989 1989 1989 1989 1989],[1989 1989 1989]
Who Framed Roger Rabbit?,[1989 1989 1989 1989 1989],[1989]
The Last Emperor,[1989 1989 1989 1989 1989 1989 1989 1989 1989 1989 1989],[1989 1989 1989]
The Dressmaker,[1989],[]
White Mischief,[1989 1989],[]
Fatal Attraction,[1989 1989 1989],[1989]
A Fish Called Wanda,[1989 1989 1989 1989 1989 1989 1989 1989 1989],[1989 1989]
"Goodbye, Children (Au Revoir Les Enfants)",[1989 1989 1989 1989],[1989]
Wings Of Desire (Der Himmel Über Berlin),[1989],[]
Dark Eyes (Oci Ciornie),[1989],[]
This Week: Death On The Rock,[1989],[1989]
The Duty Men: East Enders,[1989],[]
In From The Cold: A Portrait Of Richard Burton,[1989],[]
Viewpoint Special: The Men Who Killed Kennedy,[1989],[]
Fabrizio Sforza,[1989],[1989]
"Steve LaPorte, Ve Neill, Robert Short",[1989],[]
Sally Sutton,[1989],[]
Carla Palmer,[1989],[]
A World Apart,[1989 1989],[1989]
Moonstruck,[1989 1989 1989 1989],[]
Gillian Wilkinson,[1989],[1989]
Tucker: The Man And His Dream,[1989],[1989]
Bird,[1989 1989],[]
The Hill Farm,[1989],[1989]
Clothes Animation,[1989],[]
Daddy's Little Piece Of Dresden China,[1989],[]
Rarg,[1989],[]
Defence Counsel Sedov (Zashchitnik Sedov),[1989],[1989]
Cane Toads - An Unnatural History,[1989],[]
The Unkindest Cut,[1989],[]
Water's Edge,[1989],[]
"Good Morning, Vietnam",[1989 1989],[]
Leslie Hardcastle,[1989],[1989]
Richard Williams,[1989],[1989]
Kenneth Branagh,[1990 1990 1993],[1990 1993]
Stephen Frears,[1990],[]
Peter Weir,[1990 1992],[]
Alan Parker,[1977 1977 1979 1981 1987 1990 1992],[1977 1979 1992]
"Ken Ralston, Michael Lantieri, John Bell, Steve Gawley",[1990],[1990]
"Kent Houston, Richard Conway",[1990],[]
"Derek Meddings, John Evans",[1990],[]
"George Gibbs Michael McAlister, Mark Sullivan, John Ellis",[1990],[]
Daniel Day-Lewis,[1990 1993 1994 2018],[1990]
Pauline Collins,[1990],[1990]
Glenn Close,[1990 2019],[]
Melanie Griffith,[1990],[]
Michelle Pfeiffer,[1990 1991],[1990]
Laura San Giacomo,[1990],[]
Dangerous Liaisons,[1990 1990 1990 1990 1990 1990 1990 1990 1990 1990],[1990 1990]
The Accidental Tourist,[1990],[]
My Left Foot,[1990 1990 1990 1990 1990],[1990 1990]
Shirley Valentine,[1990 1990 1990],[1990]
Mississippi Burning,[1990 1990 1990 1990 1990],[1990 1990 1990]
Gorillas In The Mist,[1990],[]
Henry V,[1990 1990 1990 1990 1990 1990],[1990]
The Bear (L' Ours),[1990],[]
The Adventures Of Baron Munchausen,[1990 1990 1990 1990],[1990 1990 1990]
Batman,[1990 1990 1990 1990 1990 1990],[]
Dead Poets Society,[1990 1990 1990 1990 1990 1990],[1990 1990]
Rain Man,[1990 1990 1990],[]
When Harry Met Sally,[1990 1990],[1990]
Life And Nothing But (La Vie Et Rien D'Autre),[1990],[1990]
Pelle The Conqueror (Pelle Erobreren),[1990],[]
Salaam Bombay,[1990],[]
Women On The Verge Of A Nervous Breakdown (Mujeres Al Borde De Un Ataque De Nervios ),[1990],[]
First Tuesday: Four Hours In My Lai,[1990],[1990]
Viewpoint '89: Cambodia - Year 10: A Special Report By John Pilger,[1990],[]
Lost Children Of The Empire,[1990],[]
Everyman: Romania - State Of Fear,[1990],[]
"Maggie Weston, Fabrizio Sforza, Pam Meager",[1990],[1990]
"Paul Engelen, Nick Dudman",[1990],[]
Jean-Luc Russier,[1990],[]
Ken Jennings,[1990],[]
Working Girl,[1990 1990 1990],[]
"Sex, Lies And Videotape",[1990 1990],[]
Lewis Gilbert,[1957 1967 1984 1990 1990],[1984 1990]
A Grand Day Out,[1990],[1990]
Creature Comforts,[1990],[]
Egoli,[1990],[]
War Story,[1990],[]
The Candy Show,[1990],[1990]
Carmela Campo,[1990],[]
Tight Trousers,[1990],[]
Uhloz,[1990],[]
Indiana Jones And The Last Crusade,[1990 1990 1990],[]
Bob Reid,[1990],[1990]
Leslie Halliwell,[1990],[1990]
Martin Scorsese,[1976 1977 1984 1991 2020],[1991]
Giuseppe Tornatore,[1991 1991],[1991]
Bruce Beresford,[1991],[]
Production Team,[1991 1991 1991 1991],[1991]
Philippe Noiret,[1991],[1991]
Tom Cruise,[1991],[]
Salvatore Cascio,[1991],[1991]
Alan Alda,[1991],[]
Jessica Tandy,[1991 1993],[1991]
Julia Roberts,[1991 2001],[2001]
Whoopi Goldberg,[1991],[1991]
Goodfellas,[1991 1991 1991 1991 1991 1991 1991],[1991 1991 1991 1991 1991]
Born On The Fourth Of July,[1991 1991],[]
Driving Miss Daisy,[1991 1991 1991 1991],[1991]
Postcards From The Edge,[1991 1991 1991],[]
War Of The Roses,[1991],[]
The Sheltering Sky,[1991],[1991]
Cinema Paradiso,[1991 1991 1991 1991 1991 1991 1991 1991 1991 1991 1991],[1991 1991 1991 1991 1991]
Glory,[1991],[]
Dick Tracy,[1991 1991 1991 1991 1991 1991 1991],[1991 1991]
Pretty Woman,[1991 1991 1991 1991],[]
Crimes And Misdemeanors,[1991 1991 1991 1991 1991 1991],[]
Jesus Of Montreal (Jésus De Montréal),[1991],[]
Milou In May  (Milou En Mai),[1991],[]
Romeo And Juliet (Romuald Et Juliette),[1991],[]
Viewpoint: Ceausescu's Children,[1991],[]
"Viewpoint: Cambodia, The Betrayal - A Special Report By John Pilger",[1991],[]
The Last African Flying Boat,[1991],[]
Harold Lloyd - The Third Genius,[1991],[]
"John Caglione Jr, Doug Drexler",[1991],[1991]
Maurizio Trani,[1991],[]
Ben Nye Jr,[1991],[]
"Christine Beveridge, The Jim Henson Creature Shop",[1991],[]
The Fabulous Baker Boys,[1991 1991 1991],[1991]
Memphis Belle,[1991],[]
Ghost,[1991 1991 1991 1991],[1991]
Jeremy Thomas,[1991],[1991]
The Hunt For Red October,[1991 1991 1991],[]
Sheltering Sky,[1991],[]
Toxic,[1991],[1991]
Deadsy,[1991],[]
The Death Of Stalinism In Bohemia,[1991],[]
Say Goodbye,[1991],[1991]
At The Border (An Der Grenze),[1991],[]
Chicken,[1991],[]
Dear Rosie,[1991],[]
Wild At Heart,[1991],[]
Alistair Cooke,[1991],[1991]
John Box,[1968 1969 1972 1975 1976 1986 1991],[1968 1975 1976 1991]
"Stan Winston, Dennis Muren, Gene Warren Jr, Robert Skotak",[1992],[1992]
"Allen Hall, Scott Farrar, Clay Pinney, Mikael Salomon",[1992],[]
Stan Winston,[1992],[]
"Frans Wamelink, Eve Ramboz, Masao Yamaguchi",[1992],[]
Kevin Costner,[1992 1992],[]
Alan Rickman,[1992 1992 1996],[1992]
Derek Jacobi,[1992],[]
Andrew Strong,[1992],[]
Geena Davis,[1992],[]
Susan Sarandon,[1992 1995],[1995]
Juliet Stevenson,[1992],[]
Kate Nelligan,[1992],[1992]
Annette Bening,[1992 2018],[]
Amanda Plummer,[1992],[]
The Commitments,[1992 1992 1992 1992 1992 1992],[1992 1992 1992 1992]
Cyrano De Bergerac,[1992 1992 1992 1992 1992 1992 1992 1992],[1992 1992 1992 1992]
Dances With Wolves,[1992 1992 1992 1992 1992 1992 1992 1992 1992],[]
The Silence Of The Lambs,[1992 1992 1992 1992 1992 1992 1992 1992 1992],[1992 1992]
Thelma And Louise,[1992 1992 1992 1992 1992 1992 1992 1992],[]
Edward Scissorhands,[1992 1992 1992 1992],[1992]
Robin Hood: Prince Of Thieves,[1992 1992],[1992]
Valmont,[1992],[]
The Nasty Girl (Das Schreckliche Mädchen),[1992],[1992]
The Hairdresser's Husband (Le Mari De La Coiffeuse),[1992],[]
Toto The Hero (Toto Le Héros),[1992],[]
The Addams Family,[1992 1992],[]
"Truly, Madly, Deeply",[1992 1992 1992],[1992]
The Fisher King,[1992 1992],[]
Green Card,[1992],[]
Derek Jarman,[1992],[1992]
Terminator 2: Judgement Day,[1992 1992 1992],[1992 1992]
Balloon,[1992],[1992]
Adam,[1992],[]
Anamorphosis,[1992],[]
Touch,[1992],[]
The Harmfulness Of Tobacco,[1992],[1992]
Breath Of Life,[1992],[]
Man Descending,[1992],[]
Trauma,[1992],[]
Mitzi Cunliffe,[1992],[1992]
Ridley Scott,[1992 1992 2001 2016 2018],[1992 2018]
"Michael Lantieri, Ken Ralston, Alec Gillis, Tom Woodruff Jr, Doug Chiang, Doug Smythe",[1993],[1993]
"Richard Edlund, George Gibbs, Alec Gillis, Tom Woodruff Jr.",[1993],[]
"Michael Fink, John Bruno, Craig Barron, Dennis Skotak",[1993],[]
Randy Fullmer,[1993],[]
Robert Downey Jr.,[1993],[1993]
Stephen Rea,[1993],[]
Tim Robbins,[1993],[]
Jaye Davidson,[1993],[]
Tommy Lee Jones,[1993 1994],[]
Samuel West,[1993],[]
Emma Thompson,[1993 1994 1996 1996],[1993 1996]
Tara Morice,[1993],[]
Miranda Richardson,[1993 1993 1994],[1993]
Kathy Bates,[1993],[]
Helena Bonham Carter,[1993],[]
The Player,[1993 1993 1993 1993 1993],[1993 1993]
Howards End,[1993 1993 1993 1993 1993 1993 1993 1993 1993 1993 1993],[1993 1993]
JFK,[1993 1993 1993 1993],[1993 1993]
Strictly Ballroom,[1993 1993 1993 1993 1993 1993 1993 1993 1993],[1993 1993 1993]
The Crying Game,[1993 1993 1993 1993 1993 1993 1993],[1993]
The Last Of The Mohicans,[1993 1993 1993 1993 1993 1993 1993],[1993 1993]
Cape Fear,[1993 1993],[]
Chaplin,[1993 1993 1993 1993],[1993]
Unforgiven,[1993 1993 1993 1993 1993],[1993]
Raise The Red Lantern (Da Hong Deng Long Gao Gao Gua),[1993],[1993]
The Lovers On The Bridge (Les Amants Du Pont Neuf),[1993],[]
Delicatessen,[1993],[]
"Europa, Europa",[1993],[]
Batman Returns,[1993 1993],[]
Beauty And The Beast,[1993 1993],[]
Hear My Song,[1993 1993],[]
Husbands And Wives,[1993 1993],[1993]
Daumier's Law,[1993],[1993]
A Is For Autism,[1993],[]
Blindscape,[1993],[]
Soho Square,[1993],[]
Omnibus,[1993],[1993]
Two Chimney Sweeps In A Singer's House (Deux Ramoneurs Chez Une Cantatrice),[1993],[]
Heartsongs,[1993],[]
A Sense Of History,[1993],[]
HRH The Princess Royal,[1993],[1993]
Douglas Slocombe,[1964 1965 1967 1969 1974 1975 1976 1979 1982 1985 1993],[1964 1975 1979 1993]
"Dennis Muren, Stan Winston, Phil Tippett, Michael Lantieri",[1994],[1994]
"Don Paul, Steve Goldberg",[1994],[]
"Roman Coppola, Gary Gutierrez, Michael Lantieri, Gene Warren Jr",[1994],[]
"William Mesa, Roy Arbogast",[1994],[]
Liam Neeson,[1994],[]
Ralph Fiennes,[1994],[1994]
John Malkovich,[1994],[]
Holly Hunter,[1994 1994],[1994]
Miriam Margolyes,[1994],[1994]
Winona Ryder,[1994],[]
